Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Fri, Dec 28, 2007,7:30p,,Box Score,@,Miami Heat,W,OT,121,114,20,11,W 2,
Sat, Dec 29, 2007,7:00p,,Box Score,,Charlotte Bobcats,W,,104,95,21,11,W 3,
Mon, Dec 31, 2007,2:00p,,Box Score,@,Chicago Bulls,W,OT,112,110,22,11,W 4,
Wed, Jan 2, 2008,7:00p,,Box Score,,New Jersey Nets,L,,95,96,22,12,L 1,
Fri, Jan 4, 2008,7:00p,,Box Score,,Houston Rockets,L,,94,96,22,13,L 2,
Tue, Jan 8, 2008,10:00p,,Box Score,@,Sacramento Kings,L,,100,104,22,14,L 3,
Wed, Jan 9, 2008,10:30p,,Box Score,@,Los Angeles Clippers,W,,113,106,23,14,W 1,
Fri, Jan 11, 2008,9:00p,,Box Score,@,Denver Nuggets,L,,103,113,23,15,L 1,
Sat, Jan 12, 2008,9:00p,,Box Score,@,Utah Jazz,L,,115,119,23,16,L 2,
Tue, Jan 15, 2008,7:00p,,Box Score,,Chicago Bulls,W,,102,88,24,16,W 1,
,,,,,,,,,,,,,
Wed, Jan 16, 2008,7:00p,,Box Score,@,Charlotte Bobcats,L,,93,99,24,17,L 1,
Sat, Jan 19, 2008,7:00p,,Box Score,,Portland Trail Blazers,W,,101,94,25,17,W 1,
Mon, Jan 21, 2008,7:00p,,Box Score,,Detroit Pistons,W,,102,100,26,17,W 2,
Wed, Jan 23, 2008,8:00p,,Box Score,@,Memphis Grizzlies,W,,112,85,27,17,W 3,
Fri, Jan 25, 2008,7:00p,,Box Score,@,Detroit Pistons,L,,93,101,27,18,L 1,
Sun, Jan 27, 2008,1:00p,,Box Score,,Boston Celtics,W,,96,93,28,18,W 1,
Wed, Jan 30, 2008,7:00p,,Box Score,,Miami Heat,W,,107,91,29,18,W 2,
Fri, Feb 1, 2008,7:00p,,Box Score,@,Philadelphia 76ers,W,,108,106,30,18,W 3,
Sat, Feb 2, 2008,7:00p,,Box Score,@,Indiana Pacers,W,,121,115,31,18,W 4,
Mon, Feb 4, 2008,7:00p,,Box Score,,Dallas Mavericks,L,,98,107,31,19,L 1,
Wed, Feb 6, 2008,7:00p,,Box Score,,New Jersey Nets,W,,100,84,32,19,W 1,
Fri, Feb 8, 2008,7:00p,,Box Score,,Los Angeles Lakers,L,,113,117,32,20,L 1,
Mon, Feb 11, 2008,7:00p,,Box Score,,Cleveland Cavaliers,L,,111,118,32,21,L 2,
Wed, Feb 13, 2008,7:00p,,Box Score,,Denver Nuggets,W,,109,98,33,21,W 1,
Tue, Feb 19, 2008,7:30p,,Box Score,@,Detroit Pistons,W,,103,85,34,21,W 2,
Wed, Feb 20, 2008,7:00p,,Box Score,@,Toronto Raptors,L,,110,127,34,22,L 1,
Fri, Feb 22, 2008,7:00p,,Box Score,,Philadelphia 76ers,W,,115,99,35,22,W 1,
Sun, Feb 24, 2008,6:00p,,Box Score,,Sacramento Kings,W,,112,93,36,22,W 2,
Tue, Feb 26, 2008,7:30p,,Box Score,@,New Jersey Nets,W,,102,92,37,22,W 3,
Wed, Feb 27, 2008,7:00p,,Box Score,@,Philadelphia 76ers,L,,89,101,37,23,L 1,
,,,,,,,,,,,,,
Sat, Mar 1, 2008,7:00p,,Box Score,,New York Knicks,W,,118,92,38,23,W 1,
Tue, Mar 4, 2008,7:00p,,Box Score,,Toronto Raptors,W,,102,87,39,23,W 2,
Wed, Mar 5, 2008,7:00p,,Box Score,@,Washington Wizards,W,,122,92,40,23,W 3,
Sat, Mar 8, 2008,7:00p,,Box Score,,Golden State Warriors,L,,95,104,40,24,L 1,
Mon, Mar 10, 2008,7:00p,,Box Score,,Atlanta Hawks,W,,123,112,41,24,W 1,
Wed, Mar 12, 2008,7:00p,,Box Score,,Los Angeles Clippers,W,,110,88,42,24,W 2,
Fri, Mar 14, 2008,7:30p,,Box Score,@,Miami Heat,W,,103,94,43,24,W 3,
Sat, Mar 15, 2008,7:00p,,Box Score,,Indiana Pacers,W,,122,111,44,24,W 4,
Mon, Mar 17, 2008,7:00p,,Box Score,,Cleveland Cavaliers,W,,104,90,45,24,W 5,
Wed, Mar 19, 2008,7:00p,,Box Score,,Washington Wizards,L,,86,87,45,25,L 1,
Fri, Mar 21, 2008,7:00p,,Box Score,,Philadelphia 76ers,W,,113,95,46,25,W 1,
Sat, Mar 22, 2008,7:00p,,Box Score,@,Atlanta Hawks,L,,90,98,46,26,L 1,
Tue, Mar 25, 2008,7:00p,,Box Score,,San Antonio Spurs,L,,97,107,46,27,L 2,
Fri, Mar 28, 2008,8:30p,,Box Score,@,Milwaukee Bucks,W,,103,86,47,27,W 1,
Tue, Apr 1, 2008,7:00p,,Box Score,,New Orleans Hornets,L,,97,98,47,28,L 1,
Sat, Apr 5, 2008,3:00p,,Box Score,@,Cleveland Cavaliers,W,,101,86,48,28,W 1,
Sun, Apr 6, 2008,7:00p,,Box Score,@,New York Knicks,L,,90,100,48,29,L 1,
Wed, Apr 9, 2008,7:00p,,Box Score,,Chicago Bulls,W,,115,83,49,29,W 1,
Fri, Apr 11, 2008,7:00p,,Box Score,,Minnesota Timberwolves,L,,101,102,49,30,L 1,
Sun, Apr 13, 2008,7:00p,,Box Score,@,Chicago Bulls,W,,104,84,50,30,W 1,
,,,,,,,,,,,,,
Tue, Apr 15, 2008,7:00p,,Box Score,@,Atlanta Hawks,W,,121,105,51,30,W 2,
Wed, Apr 16, 2008,7:00p,,Box Score,,Washington Wizards,W,,103,83,52,30,W 3,
