Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Sat, Dec 18, 2010,8:00p,,Box Score,@,Chicago Bulls,W,,100,99,7,21,W 2,
Mon, Dec 20, 2010,10:30p,,Box Score,,Minnesota Timberwolves,W,,113,90,8,21,W 3,
Wed, Dec 22, 2010,10:30p,,Box Score,,Houston Rockets,L,,92,97,8,22,L 1,
Sun, Dec 26, 2010,3:00p,,Box Score,,Phoenix Suns,W,,108,103,9,22,W 1,
Mon, Dec 27, 2010,10:00p,,Box Score,@,Sacramento Kings,W,,100,99,10,22,W 2,
Wed, Dec 29, 2010,10:30p,,Box Score,,Utah Jazz,L,,95,103,10,23,L 1,
Sun, Jan 2, 2011,3:30p,,Box Score,,Atlanta Hawks,L,,98,107,10,24,L 2,
Wed, Jan 5, 2011,10:30p,,Box Score,,Denver Nuggets,W,,106,93,11,24,W 1,
Sun, Jan 9, 2011,3:30p,,Box Score,,Golden State Warriors,W,,105,91,12,24,W 2,
Wed, Jan 12, 2011,10:30p,,Box Score,,Miami Heat,W,,111,105,13,24,W 3,
Fri, Jan 14, 2011,10:30p,,Box Score,@,Golden State Warriors,L,,112,122,13,25,L 1,
Sun, Jan 16, 2011,3:30p,,Box Score,,Los Angeles Lakers,W,,99,92,14,25,W 1,
Mon, Jan 17, 2011,3:30p,,Box Score,,Indiana Pacers,W,,114,107,15,25,W 2,
,,,,,,,,,,,,,
Wed, Jan 19, 2011,10:30p,,Box Score,,Minnesota Timberwolves,W,,126,111,16,25,W 3,
Thu, Jan 20, 2011,10:30p,,Box Score,@,Portland Trail Blazers,L,,93,108,16,26,L 1,
Sat, Jan 22, 2011,10:30p,,Box Score,,Golden State Warriors,W,,113,109,17,26,W 1,
Tue, Jan 25, 2011,8:30p,,Box Score,@,Dallas Mavericks,L,,105,112,17,27,L 1,
Wed, Jan 26, 2011,8:30p,,Box Score,@,Houston Rockets,L,,83,96,17,28,L 2,
Sat, Jan 29, 2011,10:30p,,Box Score,,Charlotte Bobcats,W,,103,88,18,28,W 1,
Mon, Jan 31, 2011,10:30p,,Box Score,,Milwaukee Bucks,W,,105,98,19,28,W 2,
Wed, Feb 2, 2011,10:30p,,Box Score,,Chicago Bulls,L,,88,106,19,29,L 1,
Fri, Feb 4, 2011,7:30p,,Box Score,@,Atlanta Hawks,L,,100,101,19,30,L 2,
Sun, Feb 6, 2011,12:00p,,Box Score,@,Miami Heat,L,,79,97,19,31,L 3,
Tue, Feb 8, 2011,7:00p,,Box Score,@,Orlando Magic,L,,85,101,19,32,L 4,
Wed, Feb 9, 2011,7:30p,,Box Score,@,New York Knicks,W,,116,108,20,32,W 1,
Fri, Feb 11, 2011,7:30p,,Box Score,@,Cleveland Cavaliers,L,OT,119,126,20,33,L 1,
Sun, Feb 13, 2011,6:00p,,Box Score,@,Toronto Raptors,L,,93,98,20,34,L 2,
Mon, Feb 14, 2011,8:00p,,Box Score,@,Milwaukee Bucks,L,,78,102,20,35,L 3,
Wed, Feb 16, 2011,8:00p,,Box Score,@,Minnesota Timberwolves,W,,98,90,21,35,W 1,
Tue, Feb 22, 2011,8:00p,,Box Score,@,Oklahoma City Thunder,L,,88,111,21,36,L 1,
Wed, Feb 23, 2011,9:30p,,Box Score,@,New Orleans Hornets,L,,87,98,21,37,L 2,
Fri, Feb 25, 2011,10:30p,,Box Score,@,Los Angeles Lakers,L,,95,108,21,38,L 3,
Sat, Feb 26, 2011,10:30p,,Box Score,,Boston Celtics,L,,92,99,21,39,L 4,
,,,,,,,,,,,,,
Mon, Feb 28, 2011,10:00p,,Box Score,@,Sacramento Kings,L,,99,105,21,40,L 5,
Wed, Mar 2, 2011,10:30p,,Box Score,,Houston Rockets,W,,106,103,22,40,W 1,
Sat, Mar 5, 2011,10:30p,,Box Score,,Denver Nuggets,W,,100,94,23,40,W 2,
Mon, Mar 7, 2011,7:00p,,Box Score,@,Charlotte Bobcats,W,,92,87,24,40,W 3,
Wed, Mar 9, 2011,7:30p,,Box Score,@,Boston Celtics,W,,108,103,25,40,W 4,
Fri, Mar 11, 2011,7:00p,,Box Score,@,New Jersey Nets,L,OT,98,102,25,41,L 1,
Sat, Mar 12, 2011,7:00p,,Box Score,@,Washington Wizards,W,,122,101,26,41,W 1,
Mon, Mar 14, 2011,8:00p,,Box Score,@,Memphis Grizzlies,L,,82,105,26,42,L 1,
Wed, Mar 16, 2011,10:30p,,Box Score,,Philadelphia 76ers,L,,94,104,26,43,L 2,
Sat, Mar 19, 2011,3:30p,,Box Score,,Cleveland Cavaliers,W,,100,92,27,43,W 1,
Sun, Mar 20, 2011,3:30p,,Box Score,,Phoenix Suns,L,,99,108,27,44,L 1,
Wed, Mar 23, 2011,10:30p,,Box Score,,Washington Wizards,W,2OT,127,119,28,44,W 1,
Fri, Mar 25, 2011,10:30p,,Box Score,@,Los Angeles Lakers,L,,104,112,28,45,L 1,
Sat, Mar 26, 2011,10:30p,,Box Score,,Toronto Raptors,W,,94,90,29,45,W 1,
Wed, Mar 30, 2011,10:30p,,Box Score,,Dallas Mavericks,L,,100,106,29,46,L 1,
Fri, Apr 1, 2011,10:00p,,Box Score,@,Phoenix Suns,L,,98,111,29,47,L 2,
Sat, Apr 2, 2011,10:30p,,Box Score,,Oklahoma City Thunder,W,,98,92,30,47,W 1,
Tue, Apr 5, 2011,8:00p,,Box Score,@,Memphis Grizzlies,W,,82,81,31,47,W 2,
Wed, Apr 6, 2011,8:00p,,Box Score,@,Oklahoma City Thunder,L,,108,112,31,48,L 1,
Fri, Apr 8, 2011,8:30p,,Box Score,@,Dallas Mavericks,L,,96,107,31,49,L 2,
,,,,,,,,,,,,,
Sat, Apr 9, 2011,8:30p,,Box Score,@,Houston Rockets,L,,78,99,31,50,L 3,
Wed, Apr 13, 2011,10:30p,,Box Score,,Memphis Grizzlies,W,,110,103,32,50,W 1,
