Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Fri, Jan 7, 2011,10:30p,,Box Score,@,Los Angeles Lakers,L,,97,101,21,16,L 2,
Sun, Jan 9, 2011,9:00p,,Box Score,@,Denver Nuggets,W,,96,87,22,16,W 1,
Wed, Jan 12, 2011,8:00p,,Box Score,,Orlando Magic,W,OT,92,89,23,16,W 2,
Fri, Jan 14, 2011,8:30p,,Box Score,@,Houston Rockets,W,OT,110,105,24,16,W 3,
,,,,,,,,,,,,,
Sat, Jan 15, 2011,7:00p,,Box Score,@,Charlotte Bobcats,W,,88,81,25,16,W 4,
Mon, Jan 17, 2011,3:00p,,Box Score,,Toronto Raptors,W,,85,81,26,16,W 5,
Wed, Jan 19, 2011,8:00p,,Box Score,,Memphis Grizzlies,W,OT,103,102,27,16,W 6,
Fri, Jan 21, 2011,7:30p,,Box Score,@,Atlanta Hawks,W,,100,59,28,16,W 7,
Sat, Jan 22, 2011,8:00p,,Box Score,,San Antonio Spurs,W,,96,72,29,16,W 8,
Mon, Jan 24, 2011,8:00p,,Box Score,,Oklahoma City Thunder,W,,91,89,30,16,W 9,
Wed, Jan 26, 2011,10:30p,,Box Score,@,Golden State Warriors,W,,112,103,31,16,W 10,
Sat, Jan 29, 2011,10:00p,,Box Score,@,Sacramento Kings,L,,96,102,31,17,L 1,
Sun, Jan 30, 2011,8:00p,,Box Score,@,Phoenix Suns,L,,102,104,31,18,L 2,
Tue, Feb 1, 2011,8:00p,,Box Score,,Washington Wizards,W,,97,89,32,18,W 1,
Wed, Feb 2, 2011,8:00p,,Box Score,@,Oklahoma City Thunder,L,,93,104,32,19,L 1,
Sat, Feb 5, 2011,8:00p,,Box Score,,Los Angeles Lakers,L,,95,101,32,20,L 2,
Mon, Feb 7, 2011,8:00p,,Box Score,,Minnesota Timberwolves,L,,92,104,32,21,L 3,
Wed, Feb 9, 2011,7:00p,,Box Score,@,New Jersey Nets,L,OT,101,103,32,22,L 4,
Fri, Feb 11, 2011,7:00p,,Box Score,@,Orlando Magic,W,,99,93,33,22,W 1,
Sat, Feb 12, 2011,8:00p,,Box Score,,Chicago Bulls,L,,88,97,33,23,L 1,
Tue, Feb 15, 2011,10:30p,,Box Score,@,Golden State Warriors,L,,89,102,33,24,L 2,
Wed, Feb 16, 2011,10:00p,,Box Score,@,Portland Trail Blazers,L,,96,103,33,25,L 3,
Wed, Feb 23, 2011,9:30p,,Box Score,,Los Angeles Clippers,W,,98,87,34,25,W 1,
Fri, Feb 25, 2011,8:00p,,Box Score,@,Minnesota Timberwolves,W,,95,81,35,25,W 2,
,,,,,,,,,,,,,
Sun, Feb 27, 2011,7:00p,,Box Score,,Houston Rockets,L,,89,91,35,26,L 1,
Tue, Mar 1, 2011,7:00p,,Box Score,@,Toronto Raptors,L,,90,96,35,27,L 2,
Wed, Mar 2, 2011,7:30p,,Box Score,@,New York Knicks,L,,88,107,35,28,L 3,
Fri, Mar 4, 2011,8:00p,,Box Score,@,Memphis Grizzlies,W,,98,91,36,28,W 1,
Sun, Mar 6, 2011,6:30p,,Box Score,@,Cleveland Cavaliers,W,,96,81,37,28,W 2,
Mon, Mar 7, 2011,8:00p,,Box Score,@,Chicago Bulls,L,,77,85,37,29,L 1,
Wed, Mar 9, 2011,8:00p,,Box Score,,Dallas Mavericks,W,,93,92,38,29,W 1,
Sat, Mar 12, 2011,8:00p,,Box Score,,Sacramento Kings,W,,115,103,39,29,W 2,
Mon, Mar 14, 2011,8:00p,,Box Score,,Denver Nuggets,L,,103,114,39,30,L 1,
Wed, Mar 16, 2011,8:00p,,Box Score,,Phoenix Suns,W,,100,95,40,30,W 1,
Sat, Mar 19, 2011,8:00p,,Box Score,,Boston Celtics,L,,85,89,40,31,L 1,
Thu, Mar 24, 2011,9:00p,,Box Score,@,Utah Jazz,W,OT,121,117,41,31,W 1,
Fri, Mar 25, 2011,10:00p,,Box Score,@,Phoenix Suns,W,,106,100,42,31,W 2,
Sun, Mar 27, 2011,9:30p,,Box Score,@,Los Angeles Lakers,L,,84,102,42,32,L 1,
Wed, Mar 30, 2011,8:00p,,Box Score,,Portland Trail Blazers,W,,95,91,43,32,W 1,
Fri, Apr 1, 2011,8:00p,,Box Score,,Memphis Grizzlies,L,,81,93,43,33,L 1,
Sun, Apr 3, 2011,7:00p,,Box Score,,Indiana Pacers,W,,108,96,44,33,W 1,
Wed, Apr 6, 2011,8:00p,,Box Score,,Houston Rockets,W,,101,93,45,33,W 2,
Fri, Apr 8, 2011,8:00p,,Box Score,,Phoenix Suns,W,,109,97,46,33,W 3,
Sun, Apr 10, 2011,6:00p,,Box Score,@,Memphis Grizzlies,L,,89,111,46,34,L 1,
,,,,,,,,,,,,,
Mon, Apr 11, 2011,8:00p,,Box Score,,Utah Jazz,L,,78,90,46,35,L 2,
Wed, Apr 13, 2011,8:00p,,Box Score,@,Dallas Mavericks,L,,89,121,46,36,L 3,
